user_id,converted,cnt_checkout_started,cnt_course_detail_viewed,cnt_course_searched,cnt_lesson_completed,cnt_lesson_started,cnt_page_viewed,cnt_plan_selected,cnt_pricing_page_viewed,cnt_quiz_submitted,cnt_session_started,cnt_subscribe,total_study_minutes,avg_session_minutes,session_count,done_checkout_started,done_lesson_completed,done_onboarding_completed,done_plan_selected,done_quiz_submitted,done_subscribe
U-08081,1,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,31.766666666666666,7.941666666666666,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08082,0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,23.533333333333335,7.844444444444445,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08083,0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,10.766666666666666,5.383333333333333,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-08084,0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,30.616666666666667,10.205555555555556,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08085,0,0.0,1.0,0.0,2.0,3.0,7.0,1.0,1.0,0.0,7.0,0.0,32.083333333333336,4.583333333333334,7.0,0.0,1.0,1.0,1.0,0.0,0.0
U-08086,1,0.0,0.0,0.0,3.0,3.0,5.0,0.0,2.0,0.0,3.0,0.0,24.166666666666668,8.055555555555555,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08087,0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,14.033333333333333,7.016666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08089,1,0.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,26.400000000000002,8.8,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-08090,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,9.916666666666666,4.958333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08091,1,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,0.0,33.03333333333333,6.6066666666666665,5.0,1.0,1.0,1.0,1.0,1.0,0.0
U-08092,0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,13.633333333333333,6.816666666666666,2.0,0.0,0.0,0.0,1.0,0.0,0.0
U-08093,0,0.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,24.1,8.033333333333333,3.0,0.0,1.0,1.0,1.0,0.0,0.0
U-08094,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.4166666666666665,2.4166666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08095,1,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,18.933333333333334,6.311111111111111,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08096,1,0.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,18.85,9.425,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08098,0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,0.0,19.45,6.483333333333333,3.0,1.0,1.0,0.0,1.0,1.0,0.0
U-08099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08100,1,0.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,19.966666666666665,6.655555555555555,3.0,0.0,1.0,0.0,1.0,0.0,0.0
U-08101,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.533333333333333,3.533333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08102,0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,10.233333333333333,10.233333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08103,1,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,12.266666666666666,6.133333333333333,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08104,0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,19.433333333333334,6.477777777777778,3.0,1.0,0.0,0.0,1.0,0.0,0.0
U-08105,0,1.0,3.0,0.0,4.0,4.0,8.0,1.0,1.0,0.0,6.0,0.0,46.11666666666667,7.686111111111111,6.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08106,0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,18.883333333333333,9.441666666666666,2.0,0.0,1.0,0.0,1.0,0.0,0.0
U-08107,0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,17.066666666666666,8.533333333333333,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08108,1,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,17.266666666666666,8.633333333333333,2.0,0.0,1.0,1.0,1.0,1.0,0.0
U-08109,1,0.0,1.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,4.0,0.0,32.65,8.1625,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-08110,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,10.383333333333333,5.191666666666666,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08111,0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,17.466666666666665,5.822222222222222,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08112,1,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,24.3,12.15,2.0,1.0,1.0,0.0,1.0,1.0,0.0
U-08113,0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,27.316666666666666,13.658333333333333,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-08114,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.833333333333333,4.833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08115,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.183333333333333,3.183333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08116,0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,15.55,5.183333333333334,3.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08118,0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,26.616666666666667,8.872222222222222,3.0,1.0,0.0,1.0,1.0,0.0,0.0
U-08119,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,13.533333333333333,6.766666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08120,0,0.0,3.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,26.65,6.6625,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08121,0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,19.433333333333334,19.433333333333334,1.0,1.0,1.0,0.0,1.0,1.0,0.0
U-08122,0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,22.883333333333333,7.627777777777777,3.0,0.0,0.0,0.0,1.0,0.0,0.0
U-08123,0,1.0,3.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,4.0,0.0,32.6,8.15,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08124,0,2.0,1.0,1.0,2.0,3.0,6.0,3.0,3.0,0.0,4.0,0.0,38.03333333333333,9.508333333333333,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08125,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.183333333333334,5.183333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08127,1,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,15.983333333333334,7.991666666666667,2.0,1.0,0.0,1.0,1.0,0.0,0.0
U-08128,0,1.0,2.0,1.0,3.0,3.0,6.0,1.0,4.0,0.0,4.0,0.0,25.616666666666667,8.53888888888889,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08129,1,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,14.016666666666666,7.008333333333333,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08130,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.283333333333333,10.283333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08131,0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,25.55,6.3875,4.0,0.0,1.0,1.0,1.0,0.0,0.0
U-08132,0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,12.5,6.25,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-08133,0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,17.233333333333334,8.616666666666667,2.0,0.0,1.0,0.0,0.0,1.0,0.0
U-08134,1,3.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,0.0,32.46666666666667,8.116666666666667,4.0,1.0,1.0,1.0,1.0,1.0,0.0
U-08135,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.483333333333333,5.241666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08136,0,1.0,1.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,4.0,0.0,27.016666666666666,6.754166666666666,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08137,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.966666666666667,9.966666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08138,1,0.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,30.666666666666668,10.222222222222223,3.0,0.0,1.0,0.0,1.0,0.0,0.0
U-08139,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.8,4.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08140,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.85,9.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08141,0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,0.0,30.116666666666667,10.03888888888889,3.0,0.0,1.0,1.0,1.0,1.0,0.0
U-08142,0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,7.85,7.85,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08143,1,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,26.866666666666667,6.716666666666667,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08144,0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,17.833333333333332,8.916666666666666,2.0,0.0,1.0,0.0,1.0,0.0,0.0
U-08145,0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,10.883333333333333,10.883333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08146,0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,15.416666666666666,7.708333333333333,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08147,1,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,16.9,8.45,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08148,0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,16.333333333333336,8.166666666666668,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08149,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.05,7.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08150,0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,17.6,8.8,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08151,0,0.0,2.0,2.0,4.0,4.0,9.0,0.0,2.0,0.0,6.0,0.0,54.25,9.041666666666666,6.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08152,0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,14.933333333333334,7.466666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08153,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.3,3.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08154,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,11.933333333333334,5.966666666666667,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08155,1,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,26.616666666666667,13.308333333333334,2.0,0.0,1.0,0.0,0.0,1.0,0.0
U-08156,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.05,3.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08157,1,0.0,4.0,2.0,2.0,2.0,6.0,0.0,1.0,0.0,5.0,0.0,38.96666666666667,7.793333333333334,5.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08159,0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,17.183333333333334,8.591666666666667,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08160,0,0.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,4.0,0.0,36.983333333333334,9.245833333333334,4.0,0.0,1.0,1.0,1.0,0.0,0.0
U-08161,0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,17.55,5.8500000000000005,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08162,1,0.0,4.0,0.0,3.0,3.0,4.0,0.0,1.0,1.0,4.0,0.0,36.03333333333333,9.008333333333333,4.0,0.0,1.0,0.0,0.0,1.0,0.0
U-08163,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,11.133333333333333,5.566666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08164,1,0.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,15.3,3.825,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08165,1,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,10.766666666666667,5.383333333333334,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08166,0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,16.316666666666666,8.158333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08167,0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,17.983333333333334,8.991666666666667,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08168,1,2.0,2.0,2.0,3.0,3.0,10.0,4.0,5.0,0.0,6.0,0.0,57.733333333333334,9.622222222222222,6.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08169,1,1.0,2.0,2.0,3.0,3.0,7.0,1.0,1.0,0.0,5.0,0.0,40.53333333333333,8.106666666666666,5.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08170,0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,11.466666666666667,5.733333333333333,2.0,0.0,0.0,0.0,1.0,0.0,0.0
U-08171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08172,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.066666666666666,5.066666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08173,0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.55,3.275,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08174,0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,0.0,4.0,0.0,30.85,7.7125,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08175,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,9.383333333333333,4.691666666666666,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08176,1,0.0,2.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,22.833333333333332,7.611111111111111,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08177,0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,30.15,6.029999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08178,1,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.25,7.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08179,1,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,11.533333333333333,11.533333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08180,0,1.0,2.0,0.0,2.0,2.0,5.0,1.0,3.0,0.0,4.0,0.0,29.916666666666664,7.479166666666666,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08181,1,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,17.46666666666667,8.733333333333334,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-08182,0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,25.616666666666667,8.53888888888889,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08183,0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,15.616666666666667,15.616666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0
U-08184,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,13.283333333333333,6.641666666666667,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08185,0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,19.71666666666667,6.572222222222223,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-08186,0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,0.0,29.116666666666667,9.705555555555556,3.0,0.0,1.0,1.0,1.0,1.0,0.0
U-08187,0,1.0,3.0,2.0,5.0,5.0,7.0,1.0,4.0,1.0,6.0,0.0,48.55,8.091666666666667,6.0,1.0,1.0,0.0,1.0,1.0,0.0
U-08188,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08189,1,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,28.333333333333336,14.166666666666668,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08190,0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,13.116666666666665,6.558333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08191,0,1.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,0.0,4.0,0.0,33.8,8.45,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08192,0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,17.71666666666667,5.905555555555556,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08193,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,9.566666666666666,4.783333333333333,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-08194,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.533333333333333,6.533333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08195,0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,22.016666666666666,7.338888888888889,3.0,1.0,0.0,0.0,1.0,0.0,0.0
U-08196,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8333333333333335,3.8333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08197,1,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,19.783333333333335,9.891666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08198,1,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,15.983333333333334,5.327777777777778,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08200,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08201,0,0.0,3.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,29.96666666666667,5.993333333333334,5.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08202,0,2.0,3.0,0.0,5.0,5.0,7.0,2.0,3.0,0.0,5.0,0.0,54.766666666666666,10.953333333333333,5.0,1.0,1.0,1.0,1.0,0.0,0.0
U-08203,1,0.0,3.0,1.0,4.0,5.0,7.0,1.0,2.0,0.0,6.0,0.0,42.25,7.041666666666667,6.0,0.0,1.0,0.0,1.0,0.0,0.0
U-08204,0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,14.116666666666667,14.116666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0
U-08205,1,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,24.183333333333334,12.091666666666667,2.0,1.0,1.0,0.0,1.0,1.0,0.0
U-08206,0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,12.516666666666667,4.1722222222222225,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08207,0,1.0,3.0,1.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,0.0,15.516666666666666,7.758333333333333,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08208,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.133333333333334,6.133333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08209,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,11.833333333333334,3.9444444444444446,3.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08210,0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,10.616666666666667,5.308333333333334,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08211,0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,11.75,5.875,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08212,1,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,0.0,29.166666666666668,7.291666666666667,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08213,1,0.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,22.366666666666667,5.591666666666667,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08214,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.75,7.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08215,1,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,8.183333333333334,4.091666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08216,1,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,9.816666666666666,4.908333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08217,0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,16.233333333333334,5.411111111111111,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-08218,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,9.666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08219,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.55,7.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08220,0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,0.0,21.35,7.116666666666667,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-08221,1,0.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,0.0,4.0,0.0,27.483333333333334,6.870833333333334,4.0,0.0,1.0,1.0,1.0,0.0,0.0
U-08222,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.683333333333334,2.841666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08223,1,0.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,28.28333333333333,9.427777777777777,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-08225,1,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,13.616666666666667,6.808333333333334,2.0,1.0,1.0,1.0,1.0,1.0,0.0
U-08226,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.933333333333334,7.933333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-08227,0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,18.016666666666666,9.008333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-08228,0,0.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,28.25,7.0625,4.0,0.0,1.0,1.0,0.0,0.0,0.0
